term,term_difference,en_tf,sm_tf
usually,-0.000606701408268,0.000422614552644,0.00102931596091
story,-0.000602821720526,0.000261456238214,0.00086427795874
one,-0.000586013569826,0.00259313952464,0.00317915309446
who,-0.000585412055065,0.00189884418815,0.00248425624321
him,-0.000574754047064,0.000923617288441,0.0014983713355
way,-0.00057338106837,0.000534110788308,0.00110749185668
mean,-0.000570938564458,0.000210820393197,0.000781758957655
known,-0.000554006894522,0.000705493648366,0.00125950054289
rock,-0.000543690085334,0.00170603847058,0.00224972855592
sometimes,-0.0005414563734,0.000379281954505,0.000920738327904
became,-0.000538742769157,0.000903168197184,0.00144191096634
century,-0.000535699549797,0.00070208546649,0.00123778501629
so,-0.000523452482151,0.000831596377784,0.00135504885993
playing,-0.000511080797799,0.000648528322722,0.00115960912052
part,-0.00050690115199,0.000956725340952,0.00146362649294
died,-0.00049461174613,0.000165540262557,0.000660152008686
tune,-0.000484796398014,0.000184041821313,0.000668838219327
punk,-0.00048461566446,0.000748826246506,0.00123344191097
award,-0.00048376381882,0.000953804042201,0.00143756786102
jazz,-0.000455519205369,0.000764893389636,0.00122041259501
dance,-0.000449653142321,0.000610064555834,0.00105971769815
together,-0.00042430905817,0.000366136110125,0.000790445168295
string,-0.00041739693545,0.00043819481265,0.0008555917481
latin,-0.000417295784291,0.000286287277598,0.000703583061889
but,-0.000417072414367,0.0022713097789,0.00268838219327
mozart,-0.000415990506141,0.000270220134467,0.000686210640608
type,-0.000404364923394,0.000329619875738,0.000733984799131
important,-0.000382822841372,0.000255613640712,0.000638436482085
concerto,-0.000382550941729,0.000286287277598,0.000668838219327
english,-0.000380681094841,0.000279470913846,0.000660152008686
be,-0.000370280909693,0.00341256382429,0.00378284473398
come,-0.000369503552413,0.000342765720117,0.00071226927253
them,-0.000368833239638,0.000799462091523,0.00116829533116
tell,-0.000365059295934,0.000190858185065,0.000555917480999
kind,-0.000361474973382,0.000159697665055,0.000521172638436
bach,-0.000359258237333,0.000300893771353,0.000660152008686
an,-0.000349866068364,0.0040279840945,0.00437785016287
studio,-0.000345271331695,0.000953317159076,0.00129858849077
year,-0.00034404453847,0.0017449891206,0.00208903365907
beatles,-0.000338594162595,0.00029115610885,0.000629750271444
classical,-0.000329812192986,0.000356398447622,0.000686210640608
cello,-0.000328716506126,0.000153368184427,0.000482084690554
violin,-0.000328076947872,0.000279957796971,0.000608034744843
good,-0.000327533148585,0.000341305070742,0.000668838219327
went,-0.000327395850716,0.000302354420728,0.000629750271444
church,-0.000323635387488,0.000236625198831,0.000560260586319
player,-0.000323428492293,0.000532163255807,0.0008555917481
sold,-0.000320815239896,0.000391454032634,0.00071226927253
write,-0.000316738642028,0.000143630521924,0.000460369163952
wanted,-0.00030653486585,0.000205951561945,0.000512486427796
tchaikovsky,-0.000306356029079,6.28079231465e-05,0.000369163952226
then,-0.000299770825382,0.000751260662132,0.00105103148751
left,-0.000297328321469,0.000427970267021,0.000725298588491
had,-0.000296817674642,0.00260871978464,0.00290553745928
sound,-0.00029361099577,0.00209944003572,0.00239305103149
old,-0.000287800250257,0.000250744809461,0.000538545059718
did,-0.000276436582084,0.000661674167101,0.000938110749186
time,-0.000273260359576,0.00216322172511,0.00243648208469
start,-0.000268770269474,0.000165540262557,0.00043431053203
united,-0.000266698919581,0.000671411829605,0.000938110749186
country,-0.000265978979619,0.000698190401489,0.000964169381107
adam,-0.000261114741245,0.00010370610566,0.000364820846906
thought,-0.000257046231664,0.000181607405687,0.000438653637351
say,-0.000256248606089,0.000217149873824,0.000473398479913
don,-0.000254396832556,0.000153855067553,0.000408251900109
king,-0.000253273087272,0.000389506500133,0.000642779587405
short,-0.000250698677681,0.000244415328834,0.000495114006515
formed,-0.000249491854594,0.000271680783843,0.000521172638436
other,-0.000248032803844,0.00190614743503,0.00215418023887
