term,term_difference,en_tf,sm_tf
disaster,-0.000499247917288,7.73425113113e-05,0.000576590428599
october,-0.000499247917288,7.73425113113e-05,0.000576590428599
underground,-0.000499247917288,7.73425113113e-05,0.000576590428599
cup,-0.000499247917288,7.73425113113e-05,0.000576590428599
know,-0.000499247917288,7.73425113113e-05,0.000576590428599
reign,-0.000498088448542,0.00027069878959,0.000768787238132
warrior,-0.000498088448542,0.00027069878959,0.000768787238132
left,-0.000498088448542,0.00027069878959,0.000768787238132
radioactive,-0.000498088448542,0.00027069878959,0.000768787238132
past,-0.000496928979797,0.000464055067868,0.000960984047665
each,-0.000496928979797,0.000464055067868,0.000960984047665
evidence,-0.000493450573561,0.0010441239027,0.00153757447626
modern,-0.000493450573561,0.0010441239027,0.00153757447626
had,-0.000486493761088,0.00220426157237,0.00269075533346
dark,-0.00047991228946,9.66781391392e-05,0.000576590428599
spear,-0.00047991228946,9.66781391392e-05,0.000576590428599
geoglyph,-0.00047991228946,9.66781391392e-05,0.000576590428599
matter,-0.00047991228946,9.66781391392e-05,0.000576590428599
alp,-0.00047991228946,9.66781391392e-05,0.000576590428599
kind,-0.00047991228946,9.66781391392e-05,0.000576590428599
class,-0.00047991228946,9.66781391392e-05,0.000576590428599
came,-0.000478752820714,0.000290034417418,0.000768787238132
could,-0.000476433883224,0.000676746973974,0.0011531808572
between,-0.000471796008242,0.00145017208709,0.00192196809533
archaeologist,-0.000471796008242,0.00145017208709,0.00192196809533
one,-0.000468317602006,0.00203024092192,0.00249855852393
greece,-0.000460576661632,0.000116013766967,0.000576590428599
burned,-0.000460576661632,0.000116013766967,0.000576590428599
rise,-0.000460576661632,0.000116013766967,0.000576590428599
clay,-0.000459417192886,0.000309370045245,0.000768787238132
old,-0.000458257724141,0.000502726323524,0.000960984047665
about,-0.000451300911669,0.00166286399319,0.00211416490486
other,-0.000446663036687,0.00243628910631,0.00288295214299
qin,-0.000441241033804,0.000135349394795,0.000576590428599
father,-0.000441241033804,0.000135349394795,0.000576590428599
egyptologist,-0.000441241033804,0.000135349394795,0.000576590428599
cut,-0.000441241033804,0.000135349394795,0.000576590428599
austria,-0.000441241033804,0.000135349394795,0.000576590428599
chinese,-0.000441241033804,0.000135349394795,0.000576590428599
migration,-0.000440081565059,0.000328705673073,0.000768787238132
wood,-0.000440081565059,0.000328705673073,0.000768787238132
term,-0.000438922096313,0.000522061951352,0.000960984047665
reason,-0.000421905405976,0.000154685022623,0.000576590428599
attack,-0.000421905405976,0.000154685022623,0.000576590428599
dead,-0.000421905405976,0.000154685022623,0.000576590428599
replaced,-0.000421905405976,0.000154685022623,0.000576590428599
led,-0.000420745937231,0.000348041300901,0.000768787238132
life,-0.000402569778148,0.000174020650451,0.000576590428599
mummy,-0.000402569778148,0.000174020650451,0.000576590428599
ago,-0.000402569778148,0.000174020650451,0.000576590428599
lost,-0.000402569778148,0.000174020650451,0.000576590428599
sword,-0.000402569778148,0.000174020650451,0.000576590428599
widespread,-0.000402569778148,0.000174020650451,0.000576590428599
do,-0.000401410309403,0.000367376928729,0.000768787238132
house,-0.000400250840658,0.000560733207007,0.000960984047665
even,-0.000399091371912,0.000754089485286,0.0011531808572
knew,-0.000384393619066,0.0,0.000384393619066
won,-0.000384393619066,0.0,0.000384393619066
archaeozoology,-0.000384393619066,0.0,0.000384393619066
mythological,-0.000384393619066,0.0,0.000384393619066
bombardment,-0.000384393619066,0.0,0.000384393619066
think,-0.000384393619066,0.0,0.000384393619066
twenty,-0.000384393619066,0.0,0.000384393619066
farmed,-0.000384393619066,0.0,0.000384393619066
government,-0.000383234150321,0.000193356278278,0.000576590428599
syria,-0.000383234150321,0.000193356278278,0.000576590428599
civilization,-0.000383234150321,0.000193356278278,0.000576590428599
historian,-0.000383234150321,0.000193356278278,0.000576590428599
come,-0.000383234150321,0.000193356278278,0.000576590428599
world,-0.000382074681575,0.000386712556557,0.000768787238132
brooch,-0.000382074681575,0.000386712556557,0.000768787238132
especially,-0.000382074681575,0.000386712556557,0.000768787238132
variable,-0.000365057991238,1.93356278278e-05,0.000384393619066
expression,-0.000365057991238,1.93356278278e-05,0.000384393619066
hattusa,-0.000365057991238,1.93356278278e-05,0.000384393619066
function,-0.000365057991238,1.93356278278e-05,0.000384393619066
massed,-0.000365057991238,1.93356278278e-05,0.000384393619066
depopulation,-0.000365057991238,1.93356278278e-05,0.000384393619066
radiometric,-0.000365057991238,1.93356278278e-05,0.000384393619066
